-68.1881,-0.397535
-52.682,5.36525
-37.8933,15.7491
-21.958,23.6567
-6.87973,27.3572
6.96452,28.0058
22.7355,25.5175
37.2385,17.8323
52.892,7.91841
67.4302,2.46087
82.3937,-1.09933
